name_unqual,cnt
⊆-Preorder,1
nℕ-ℕi≤n,1
IReaderT,1
_≥′_,1
∪-∩-isCommutativeSemiring,1
_++*_,1
all⇒takeWhile≗id,1
StarLeftDestructive,1
Pointwise-length,1
Refinement-syntax,1
⊎-×-isCommutativeSemiring,1
*-mono-≤-nonNeg,1
IsDistributiveLatticeʳʲᵐ,1
unfold-just,1
tails*,1
drop-With,1
0∣x⇒x≈0,1
++ˡ,1
primMetaEquality,1
<-irrefl-≡,1
∩-∪-isDistributiveLattice,1
x≢0∧y≢0⇒x*y≢0,1
≤±-isDecTotalOrder-≡,1
setBlinking,1
toSign-isGroupHomomorphism,1
case_returning_of_,1
view-inject₁,1
_=<=_,1
ind,1
m*m≈0,1
p≤q⇒p⊓q≃p,1
trans∧tri⇒resp,1
concatMap-cong,1
em⇒dne,1
⊃-wellFounded,1
ℕᵇ,1
RawIMonadZero,1
Coercible₂,1
IsDenseLinearOrder,1
Underlining,1
5#,1
>-trans,1
0≤n⇒0≤n/ℕd,1
[_]⁺,1
primFloatDecode,1
RawRightModule,1
rel,1
Colour,1
[m*n]*[o*p]≡[m*o]*[n*p],1
step-⊂,1
stateTMonadIO,1
<-respectsˡ,1
<∙ˡ-trans,1
length-∷=,1
primMetaToNatInjective,1
suffAcc,1
_∷=_⊢_,1
listTMonad,1
traverseArg,1
nodes,1
lines,1
Always,1
IsString,1
∈-downFrom⁻,1
⊔ᴸ,1
_[_]*,1
_≐_,1
uip,1
⊞-zip-r-step-hom,1
+-distrib-divₕ,1
SymmetricKind,1
^-is-fold,1
independence-of-premise,1
∼max,1
cRec,1
KnownNature,1
IsBoundedSemilattice,1
⟨abs⟩,1
m≤n⇒o⊓m≤n,1
IsIdempotentSemiring,1
fresh,1
⁻¹-homo-opposite,1
≤∙ˡ-trans,1
≡⇒≡×≡,1
even<odd,1
≤⁺-reflexive,1
insert-swap,1
pigeonhole,1
_⊂′_,1
x≈y⇒1+xy⋆≈y⋆,1
⊎-respects₂,1
primFloatACos,1
J,1
⊥₋<[_],1
InfiniteDescentFrom⁺,1
fromℕ<-toℕ,1
RawPFunctor,1
drop-there,1
cast-++ˡ,1
declareData,1
∣-∣-isQuasiSemiMetric,1
takeWhile-#,1
concat-map-[_],1
writerTChoice,1
Irreducible⇒≉0,1
⊡-mult-hom,1
⊛-∈↔,1
∣-∣-semiMetric,1
tail-Sublist,1
m≤n⇒∣n-m∣≡n∸m,1
primRatioToFloat,1
take-Sublist,1
nPn≡n!,1
_≈∙_,1
RawSemiring,1
<₋-respˡ-≈₋,1
pair-toFFI,1
_IdempotentOn_,1
_∪?_,1
lookup-⊆-trans,1
listMonadPlus,1
#-congʳ,1
∈-++-comm∘++-comm,1
m∣n*o⇒m/n∣o,1
hasNonTrivialDivisor-≢,1
MaxOp⇒MinOp,1
ExitSuccess,1
isLowerBound,1
one,1
∸-distribʳ-⊓,1
fromℕ-homo-∸,1
Reflects,1
Modality,1
toSign-surjective,1
_⟶-∘_,1
p⁻¹+p≡1ℙ,1
≤-isDecTotalOrder-≈,1
listFunctor,1
deduplicate,1
Semigroup,1
space≤′n,1
^*-is-fold,1
i≤j⊓k⇒i≤j,1
checkIsListOfVariables,1
_*<*>*_,1
GCD-/gcd,1
to∘to⁻,1
negative<positive,1
++-assoc-eqFree,1
⊎-<-reflexive,1
p⊂q⇒∁p⊃∁q,1
from-Σ,1
≤-minimum,1
m<1+n⇒m≤n,1
`numberOfVariables,1
≤±-dec,1
in⊂in-⇔,1
_×-⇔_,1
cofirst?,1
≤±-isPartialOrder,1
*-isSelectiveMagma,1
x⋆⋆≈x⋆,1
α-Literal,1
singleton↔,1
_⊎ₛ_,1
toℚᵘ-homo-+,1
allFin-map,1
⊔ᴸ-forcesᵇ-≤v,1
IsMedialMagma,1
toℚᵘ-cancel-≤,1
IsPartialOrder,1
[m*n+o]%[p*n]≡[m*n]%[p*n]+o,1
out⊂in-⇔,1
≈⁺-refl,1
mapMaybe-map,1
eval-lift,1
via-injection,1
mkℚ+-nonNeg,1
double-*-assoc,1
∼-,1
IsBand,1
⌈log₂2*n⌉≡1+⌈log₂n⌉,1
nonZeroIndex,1
magic,1
toSign-isMonoidMonomorphism,1
Term,1
IsCongruent,1
Composite,1
index-∈-lookup,1
lem₂,1
productOfPrimes≢0,1
abs-◃,1
_↩↪_,1
<″-irrelevant,1
strict-injection,1
map*,1
>-strictPartialOrder,1
++-conical,1
_↠ᵢ_,1
lbrace,1
ofʸ,1
∃-syntax,1
mkExtension,1
toList-foldr,1
factorisationUnique,1
⅀?⟦_⟧,1
trace-eq,1
m%n<n,1
≲-antisym,1
_⊢_~_▷_,1
getFilePath,1
Either,1
funToFin,1
InfiniteDescentFrom,1
1-coprimeTo,1
+-sel,1
nonZero?,1
euclidsLemma,1
IsRightBolLoop,1
SubRelation,1
_∼ᵒ_,1
map-Σ,1
#nodes-map,1
<-weakInduction,1
getTree,1
∧-distribʳ-xor,1
∣n∣m%n⇒∣m,1
_∎⟨_⟩,1
⊤-irrelevant,1
pred<,1
in⊆in-⇔,1
≤‴⇒≤,1
fromℕ<≡fromℕ<″,1
XdgCache,1
BoundedVec,1
toℚᵘ-homo-*,1
≈₋-dec,1
_∘′_,1
⊠-⅀-hom,1
black,1
∪-∩-semiringWithoutAnnihilatingZero,1
view-fromℕ,1
liftW,1
readerTApplicative,1
m/n≢0⇒n≤m,1
×-wellFounded,1
∣-∣-quasiSemiMetric,1
fromℚᵘ-toℚᵘ,1
Handle,1
p─q─r≡p─q∪r,1
_⇒[_/_]_,1
reverse-∷,1
+-identityʳ-≡,1
mk↔ₛ′,1
-1*x≈-x,1
maybe′,1
¬Any↠All¬,1
+ℤ-assoc,1
Fixity,1
all-anti-mono,1
⊐↓-hom,1
cmap,1
∧-inverseʳ,1
m≤n⇒m≤n*o,1
x≢y⇒x∉⁅y⁆,1
↔⇒↠,1
fromList-#,1
instance′,1
Selective,1
Null,1
<′⇒<,1
composite-≢,1
<₋-isStrictPartialOrder-≡,1
subst-injective,1
∈-empty,1
take⁻,1
_>‴_,1
≤‴-reflexive,1
⟶-id,1
T,1
_×-leftInverse_,1
StronglyNormalizing,1
drop-ap,1
"gcd[i,j]∣j",1
RawQuasigroup,1
fixity,1
invert,1
[n/d]*d≤n,1
foldr-preservesᵇ,1
quotient≢0,1
isStrictPartialOrderʳ,1
≤₋-isDecTotalOrder,1
AllP,1
to-⊎,1
[+m]-[+n]≡m⊖n,1
strErr,1
IsBimodule,1
subst₂-removable,1
∣-factors-≈,1
T-≡,1
Lemmas₃,1
map-map,1
i<j⇒i≤pred[j],1
rapid,1
fromPrefixSuffix,1
∈ₖᵥ-member,1
Bool-≡-isDecEquivalence,1
zip-unzip,1
helper,1
fromAll,1
opposite-selfInverse,1
<±-irrelevant,1
_≳⟨_⟩≅_,1
toℚᵘ-isGroupMonomorphism-+,1
IdempotentMonoid,1
<₋-asym,1
monotonicRaw,1
map-∷ʳ,1
combine-surjective,1
Rec,1
normalize-injective-≃,1
≤₋-isPartialOrder,1
Related-cong,1
toℚᵘ-isOrderMonomorphism-<,1
x^m*y≈x^[m]*y,1
filter-++,1
⊎-<-irreflexive,1
untilJust,1
◅-injectiveˡ,1
IsPrerightSemimodule,1
odd<even,1
IsS?,1
nonPos*nonNeg⇒nonPos,1
lem₇,1
allFin⁺,1
∣ʳ-isPreorder,1
↧ᵘ-toℚᵘ,1
2[1+x]≢0,1
⟶×⟵⇒⇔,1
Surjective,1
smap,1
IsIdempotentCommutativeMonoid,1
last-∷ʳ,1
IdempotentCommutativeMonoid,1
POINTWISE,1
Subst,1
po-wellFounded,1
postulate[_↦_],1
leftMost,1
p─⊤≡⊥,1
ℚ-≡-isDecEquivalence,1
isStrictBijection,1
<±-respˡ-≈±,1
⌈log₂2^n⌉≡n,1
_∶_∶ʳ_,1
length-downFrom,1
exeExtension,1
_!*_!≢0,1
IsModuleFromRight,1
[_↑],1
mkTime,1
mapₙ⁺,1
++-++⁺,1
_≥″?_,1
0<steps,1
isIdempotentMagma,1
pure⁺∘pure⁻,1
m∣n⇒n≡m*quotient,1
i<1+i,1
n>1⇒nonTrivial,1
IsOrderIsomorphism,1
≡-canonical,1
_++ˢ_,1
irreducible⇒nonZero,1
inj₂ₛ,1
dec-yes,1
primMetaLess,1
lparen,1
default,1
malformedGoalError,1
_⊎-↠_,1
<-strictPartialOrder-≡,1
<₋-accessible[_],1
x^[m]*[x*y]≈x*x^[m]*y,1
map-applyDownFrom,1
WriterT,1
<₋-irrelevant,1
allFoci,1
ℕ²-∼-setoid,1
length-applyDownFrom,1
∩⇔×,1
propLit-injective,1
nonPos+nonPos⇒nonPos,1
ℕ-≤-isDecTotalOrder,1
∧-idempotentCommutativeMonoid,1
+-zero,1
makeRelativeToCurrentDirectory,1
div-helper,1
Word64,1
2[1+_]-injective,1
from-×,1
_◃_,1
Bimodule,1
toWord8sLE,1
unzipWith-zipWith,1
combine-injective,1
length-fromList,1
p⊓q≡q⇒q≤p,1
writerTMonad,1
DContT,1
<-strictPartialOrder-≈,1
Sym,1
fromInj₂,1
_⊐↑_,1
fromStream-concat,1
∃⟶¬∀¬,1
_×-⤖_,1
absurd-injective,1
linear-identity,1
buildExpr,1
<⁺-respʳ-≡,1
∩-∪-lattice,1
fromTree,1
introʳ,1
back-syntax,1
tcAlternative,1
if-not,1
toℕ-inverseᵇ,1
signAbs,1
[m∸n*o]/o≡m/o∸n,1
1⋆≈1,1
⊠-Κ-inj-hom,1
refute,1
unicode,1
covecApplicative,1
∃-Subset-suc,1
∨-inverseˡ,1
WriterTIApplicative,1
∈fromMap,1
<⁺-isDecStrictPartialOrder,1
∈-insert⁺⁺,1
i⊔j≡i⇒j≤i,1
malformedArgumentListError,1
x∉⁅y⁆⇒x≢y,1
x≢0⇒x>0,1
mkℚ+,1
≡-subst-removable,1
StringArg,1
toℕ-combine,1
bijection-≡,1
braces,1
primCharToNatInjective,1
≤₋-isTotalOrder,1
toSign-inverseˡ,1
InBounds,1
mapMaybeIsInj₂∘mapInj₁,1
¬composite⇒prime,1
m*n≢0,1
cong-drop,1
clause-injective₃,1
∣m-n∣≤m⊔n,1
_⊎-<_,1
⌊n/2⌋-mono,1
unindexed-universe,1
pos⊔pos⇒pos,1
toℕ-isHomomorphism-<,1
toℕ-inject₁,1
Involutive,1
⋎⁻,1
isIndexedPreorder,1
_≈⟨_⟩≅_,1
mkℚ-cong,1
trans∧tri⇒respˡ,1
<±-isStrictPartialOrder-≡,1
_#ᵒ_,1
align-flip,1
¬Finite∞,1
mkℚ+-cong,1
cong-interleave,1
+-distrib-/-∣ʳ,1
#leaves-mapₙ,1
gcd?,1
_⇛_,1
primQNameLess,1
Sort,1
⊠-⅀-inj,1
α-Modality,1
0-rough,1
FloatArg,1
IsCommutativeSemiring,1
¬?,1
antimono-<-distrib-⊔,1
Levelₙᵘ,1
Left,1
self,1
lower₁-inject₁,1
cartesianProductWith⁻,1
showClause,1
∣p∣≤∣p∪q∣,1
⊖-<,1
cartesianProduct,1
_%ℕ_,1
⊠-step,1
≤⁺-isDecPartialOrder,1
<-respectsʳ,1
drop-mid,1
≈₋-trans,1
⊎-isDecEquivalence,1
prefixIndex,1
writerTLiftReaderT,1
1+n≰n,1
≤±-total,1
liftₙ,1
<₋-isStrictTotalOrder-≡,1
isCommutativeMonoidʳ,1
Blinking,1
_ℕ-ℕ_,1
[]=lookup,1
↔-fun,1
x∸y≡0⇒x≤y,1
x∈p∪q⁺,1
traverseClause,1
mkPosetHomo,1
span-defn,1
0≤q-p⇒p≤q,1
joinˡ⁺-here⁺,1
double-mono-<,1
splitDirectories,1
suffix?,1
hsep,1
RawPMonad,1
RawLattice,1
InfiniteDescent⁺,1
dropExtension,1
_;_,1
renderStr,1
DecPreorder,1
unfold-ʳ++,1
ReaderTIApplicative,1
assocʳ-curried,1
¬All⇒Any,1
showTel,1
⊗-cong,1
<-respʳ-≃,1
≤₋-reflexive-≡,1
m≤n⇒m≤o*n,1
con-injective,1
_or_,1
_<″_,1
≤±-maximum,1
cont,1
∈⇒≤product,1
∣⇒∣ᵤ,1
∧-inverse,1
gcd′,1
x//yxx≈y\\x,1
IsGroupMorphism-syntax,1
converse-isPreorder,1
≤″-proof,1
∣1⇒Coprime,1
noSmallestCounterExample∧wf⇒universal,1
Cowriter,1
RawIMonadWriter,1
primShowNat,1
toℕ[x]≡0⇒x≡0,1
if-∨,1
TransClosure,1
zipWith*,1
hasDrive,1
≥->-connex,1
IsCommutativeMonoidˡ,1
`correct,1
_∖_,1
nonNeg*nonPos⇒nonPos,1
vs,1
gcd-identityʳ,1
cong-concat,1
Lit-≡-isDecEquivalence,1
m<1+n⇒m<n∨m≡n′,1
≰⇒≮,1
⊡-+1-hom,1
getRingOperatorTerms,1
toSign-isMonoidIsomorphism,1
pinch-mono-≤,1
LeftAlternative,1
++ˡ-assoc,1
⊎-<-wellFounded,1
_>′_,1
Idempotent,1
append⁻,1
Clause,1
∣p∩q∣≤∣p∣⊓∣q∣,1
¬¬-map,1
apartness,1
toℚᵘ-fromℚᵘ,1
Sortₐ′,1
<±-respʳ-≡,1
execStateT,1
≃⇒≡,1
ltabulate,1
_on_,1
toℕ-fromℕ<″,1
liftOp₂,1
Any-insertWith-nothing,1
askExpandLast,1
++⁺-cancelˡ′,1
out⊂in,1
neg-≤-pos,1
≤-⊖,1
m+n≡0⇒m≡0,1
toℚᵘ-isRelMonomorphism,1
⊥⇒¬≬,1
bright,1
∣-∣-isMetric,1
p≤p+q,1
m≢1+m+n,1
connected?,1
_∣_≈P_,1
randomRIO-Nat,1
Sorted,1
⊠-Κ-hom,1
+-comm-≡,1
x≤y⇒y⊔x≈y,1
StrictPartialOrder,1
count≤n,1
_↔⟨⟩_,1
rawSuccessorSet,1
Coercible,1
partialityMonad,1
scanr⁺,1
⌊n/2⌋+⌈n/2⌉≡n,1
∣-∣≡∣-∣′,1
KleeneAlgebraHomomorphism,1
impliesʳ,1
[n-k]*[n-k-1]!≡[n-k]!,1
∣ʳ-as-Suffix,1
mapMaybeIsInj₂∘mapInj₂,1
↭-respʳ-≋,1
lem₉,1
mapAccumˡ+,1
primShowChar,1
map-Σ′-cong,1
accDescent⁺∧acc⇒unsatisfiable,1
≤±-antisym-≡,1
p≡0⇒↥p≡0,1
IsStrictTotalOrderᶜ,1
StateTIMonad,1
[m+kn]%n≡m%n,1
stateTChoice,1
commands,1
nCk≡nC[n∸k],1
<″⇒<ᵇ,1
1-[1+n]≡-n,1
map-#,1
constructCallToSolver,1
Pattern,1
⅀?-hom,1
×-comm-*,1
accDescent⁺∧wf⇒infiniteDescent⁺,1
_Respects_,1
Pointwiseˡ⇒All,1
IsRightInverse,1
RightConical,1
suc-mono-≤,1
lower₁-injective,1
sign-cong,1
<-isStrictTotalOrder₁,1
IsHeytingCommutativeRing,1
++-rawMagma,1
_≗_,1
%-pred-≡0,1
mkSurjection,1
x,1
≤±-irrelevant,1
∨-∧-isBooleanAlgebra,1
⊂′-irrefl,1
↔⇒≃,1
_+++*_,1
IsCancellativeCommutativeSemiring,1
i⊔j≡j⇒i≤j,1
withCommands,1
XdgDirectoryList,1
Any-resp-[σ⁻¹∘σ],1
"m/gcd[m,n]≢0",1
applyUpTo,1
x^[m+n]*y≈x^[m]*x^[n]*y,1
respects-flip,1
transpose⁺,1
m<n⇒m<1+n,1
_⊆T_,1
zip∘unzip,1
≥-decTotalOrder,1
construct,1
coerce-list,1
_=α=-Clause_,1
n%d<d,1
var-injective₂,1
neg-minus-pos,1
twoDifferentWitnesses,1
InfiniteDescendingSequence⁺,1
tail-cons-identity,1
α-Sort,1
_≐′_,1
_=<?_,1
x≥y⇒x⊔y≈x,1
x∈⁅y⁆⇔x≡y,1
[_]<⊤⁺,1
primShowMeta,1
Any¬⇔¬All,1
idempotentMagma,1
foldMap+,1
IsDecPreorder,1
1+[2_]-injective,1
m<n⇒0<n,1
maybeMonad,1
x∈p∩q⁺,1
double[x]≡x+x,1
SizedSet,1
⇔-sym,1
IsEquivalence,1
Product-dec,1
forwardslash,1
≤-decPoset-≈,1
assoc₃,1
⊆′⇒⊆,1
↔⇒⇔,1
minOperator,1
gfoldl,1
"lcm[n,0]≡0",1
length-%=,1
remove-#,1
IPred,1
∪⇔⊎,1
↧-/,1
++-disjoint,1
∃-Subset-[]-⇔,1
dsubst₂,1
drop-∷-Empty,1
+-distribʳ-⊓,1
fresh⇒∉,1
∷ʳ-++,1
∪-inverseˡ,1
∩-∪-isBooleanAlgebra,1
¬All⇒Any¬,1
step-#,1
fromInj₁,1
dropWhile⁻,1
true,1
lookup-transpose,1
splitAt-↑ˡ,1
reverse-selfInverse,1
insert-cong,1
lookup∘update,1
sequence⁻¹,1
×-isDecTotalOrder,1
forward,1
lem₀,1
askNormalisation,1
RandomRIO,1
m*n/m!≡n/[m∸1]!,1
renderArg,1
n/1≡n,1
⊎-≡-isDecEquivalence,1
drop-refl,1
colon,1
length-remove,1
homo′,1
from-inj₂,1
↭-empty-inv,1
⁺++⁺-assoc,1
i⊓j≡j⇒j≤i,1
toℕ-strengthen,1
i≤inject₁[j]⇒i≤1+j,1
PrintfSpec,1
⊎-asymmetric,1
toList-iterate,1
_Preserves₂_⟶_⟶_,1
primFloatDiv,1
Right,1
≈±-isDecEquivalence,1
↠-id,1
i≤j+i,1
p-q≃0⇒p≃q,1
∀-extensionality,1
lower₁,1
lemma₇,1
toDigitChar,1
≡⇒≃,1
is-just,1
IdempotentFun,1
¬¬-Monad,1
align-map,1
∨-cancel,1
≤-preorder-≡,1
allPairs,1
_×?_,1
icong₂,1
pure*,1
#-congˡ,1
toTree-right-identity,1
lookup-morphism,1
Σ-assoc-alt,1
mapMaybe-nothing,1
primFloatTan,1
groupSeqsᵇ,1
injectiveₙ,1
+-*-isSemiringWithoutAnnihilatingZero,1
MaxOperator,1
∸-mono,1
irreducible?,1
lookup-transpose⁺,1
`Term,1
p∪∁p≡⊤,1
noBorder,1
anyUpTo?,1
x≢0⇒x+y≢0,1
×-distribʳ-⊎′,1
Term-≡-isDecEquivalence,1
asym⇒irr,1
<‴-irrefl,1
>-resp-≈,1
≤±-isDecPartialOrder,1
parity-isMonoidHomomorphism,1
List⁺T,1
mk↣,1
≤-resp₂-≃,1
takeExtension,1
⊎-setoid,1
_⊎-leftInverse_,1
Ty,1
bytestring,1
∧-cancel,1
introˡ,1
∣-∣-isProtoMetric,1
_Preserves_⟶_,1
⌊log₂[2*b]⌋≡1+⌊log₂b⌋,1
<±-transˡ,1
mono₂⇒monoʳ,1
tcApplicativeZero,1
Float-≡-isDecEquivalence,1
eat-complete,1
Vec↔N-ary,1
catMaybes-++,1
◃-distrib-*,1
m⊓n≤m⊔n,1
toTree-map,1
primFloatEncode,1
↥-*,1
_≈ₖᵥ_,1
≐′-isEquivalence,1
_◅◅◅_,1
i≤i+j,1
AllPairs⇒Sorted,1
composite[6],1
pragmaCompile,1
toList-⁺++,1
m*n/m*o≡n/o,1
/-congˡ,1
stepʳ,1
clause-injective,1
_⟨_⟩_,1
toℕ-inverseˡ,1
+-identityˡ-≡,1
digitChars,1
toℚᵘ-isOrderHomomorphism-<,1
Prefix-Infix-trans,1
↥p≡0⇒p≃0,1
insert-remove,1
inject≤-idempotent,1
exeUnderTest,1
∄,1
CharArg,1
m<n⇒m<o*n,1
cRecBuilder,1
constₙ,1
⊎-<-decTotalOrder,1
∷→∷⁺,1
↥-/,1
∣-i∣≡∣i∣,1
_≃?_,1
tri⇒asym,1
m≤n⊓o⇒m≤o,1
mergePairs-↭,1
m⊓n≤m+n,1
m*n∣⇒n∣,1
nonEmpty,1
map-assocˡ,1
toProduct,1
m∣m*n,1
buildMatcher,1
mkLCM,1
RawIMonadDCont,1
toList-injective,1
m∸n≤m,1
row,1
uncons⁻,1
⊓ᴸ-presᵒ-<v,1
∣p∩q∣≤∣q∣,1
_≢_,1
List-≡-isDecEquivalence,1
⊎-<-isStrictTotalOrder,1
comma,1
∈ₖᵥ-insert⁻,1
inj-eq,1
_++++_,1
HomoProduct′,1
partitionSums,1
xor-same,1
nonZero⇒1/nonZero,1
unrelated,1
isMoufangLoop,1
⊆′-poset,1
lookup-cast₂,1
m/n≡0⇒m<n,1
constructor′-injective₂,1
neg-pos,1
≤⁺-isDecPartialOrder-≡,1
∨-∧-lattice,1
pred-cancel-≤,1
length-insertAt,1
m≤n+∣m-n∣,1
StateTIMonadZero,1
readerTLiftStateT,1
toℕ‿ℕ-,1
WellFounded,1
Absorptive,1
Bijection,1
Preorder,1
_⇑,1
sℕ≤s,1
Plus,1
≅-heterogeneous-irrelevant,1
∣∣p∣∣≃∣p∣,1
*-distribʳ-⊓,1
punchIn-permute′,1
p≤q⇒p≤r+q,1
GroupHomomorphism,1
_×-bijection_,1
parity-isNearSemiringHomomorphism,1
zipWith-map,1
IsCommutativeMonoid,1
2[1+_]-double-suc,1
x∈p∪q⁻,1
∩-∪-isLattice,1
UnitalMagma,1
Any-resp-Pointwise,1
∣-∣-≤,1
primFloatInequality,1
⊔ᴸ-presᵇ-≤v,1
a+1[modₕ]n≡0⇒a[modₕ]n≡n-1,1
IsBisemimodule,1
≈⁺-isEquivalence,1
productOfPrimes≥1,1
_+<*>*_,1
Char-≡-isDecEquivalence,1
solveI,1
output,1
pattErr,1
s⊆s,1
_∷#⁺_,1
≄-isApartnessRelation,1
isPartialOrderᵢ,1
toℕ-surjective,1
≤⇒pred≤,1
∷↓-hom,1
_∷↓_,1
Infimum,1
showDigit-injective,1
Builder,1
≐′⇒≐,1
∨-cancelʳ,1
LeftDividesˡ,1
∸-distribʳ-⊔,1
toExitCode,1
‵inj₁,1
prime⇒irreducible,1
Prefix,1
lookup-applyUpTo,1
<∣>-semigroup,1
lookup!,1
IsSemimodule,1
primShowInteger,1
s≤s,1
liftIO,1
solveInstanceConstraints,1
begin⟨_⟩_,1
strengthenFromBy′,1
RawAlternative,1
⇓-unique,1
∃,1
fromMaybe⁺,1
_×-surjection_,1
true-xor,1
m*n∣o⇒m∣o/n,1
Any⇒NonEmpty,1
quoteTC,1
thatM,1
≳⇒,1
listTFunctor,1
∼⁺⟨⟩-injectiveˡ,1
Signature,1
toList-insertAt,1
pure+,1
Bézout-coprime,1
lem₆,1
setStyle,1
isPreorder₂,1
slit-injective,1
≄-tight,1
getType,1
subst-subst,1
cong-zipWith,1
nonTrivial⇒nonZero,1
StrictlySurjective,1
_-⟨_∣,1
pragmaForeign,1
_$$_,1
StarRightDestructive,1
Alternative,1
<-isStrictTotalOrder₂,1
solve-∀-macro,1
IsQuasigroup,1
⊞-zip-r-hom,1
stateTMonad,1
⋎⁺,1
∣-sound,1
decorate,1
primStringUncons,1
tails⁻,1
∣p∣≡n⇒p≡⊤,1
a[modₕ]n<n,1
map-nothing,1
isNow,1
≐′-sym,1
trans-reflˡ,1
nonempty?,1
dec-false,1
if-xor,1
toNatDigits,1
trace,1
scanl+,1
≤₋-isPreorder,1
m*n≡0⇒m≡0,1
toTree-⟪⟫ˡ,1
Eqʰ-to-Eq,1
showPattern,1
toℕ-double,1
transpose-replicate,1
nonTrivial⇒n>1,1
∪-zeroʳ,1
∀[m≤n⇒m≢o]⇒n<o,1
<₋-irrefl,1
⊆-∷ˡ⁻trans-∷,1
rough∧∣⇒rough,1
sel-≡,1
∩-∪-booleanAlgebra,1
pat-lit-injective,1
isAlternativeMagma,1
Clauses,1
∪-∩-semiring,1
z<′s,1
det,1
toℚᵘ,1
∣i-j∣≡∣j-i∣,1
Visibility,1
nonEmpty?,1
≬-sym,1
mapMaybe-cong,1
_→-dec_,1
lookup-splitAt,1
x∙y≤y,1
⊥-dec,1
Bijection⇒Inverse,1
×-total₂,1
toSign,1
map-++⁺,1
pinch-injective,1
Intensity,1
finToFun-funToFin,1
m≤′m+n,1
_`⊜_,1
attach,1
lift-commutes,1
x∈p⇒x∉∁p,1
member-∈ₖᵥ,1
IsAlternativeMagma,1
∣n-n∣≡0,1
withReduceDefs,1
IdempotentMagma,1
x<y⇒y∸x>0,1
FilePath,1
transportVia,1
accessible⁻,1
∸-cancelʳ-<,1
Fin′,1
insertˡ,1
∣-complete,1
Confluent,1
m≤n*m,1
⊥-reflects,1
x∈⁅x⁆,1
gmap-∘,1
⊠-coeffs,1
pinch,1
isExtensionOf,1
map-insertAt,1
isPreorder-≡,1
m+1+n≰m,1
isDenseLinearOrder,1
toℕ-lower₁,1
foldl*,1
x≤suc[y]*x,1
Identical,1
∉⇒All[≉],1
≡-ext⇒≅-ext,1
pure↔,1
mk↩,1
writerTApplicativeZero,1
primWord64FromNat,1
mkSumₗT,1
*-cancelʳ-<,1
toℕ-↑ˡ,1
"[_,_]′",1
<±-transʳ,1
≡-≟-identity,1
toℕ-inject≤,1
fold-k,1
plug,1
⊤≉⊥,1
IsGeneralMetric,1
¬∀⟶∃¬-smallest,1
inj₂-injective,1
+-cancelˡ-⊖,1
cast-involutive,1
asym⇒antisym,1
extendContext,1
disjoint-fv-bv,1
↠⇒⇔,1
+-*-isHeytingField,1
≤₋-isTotalOrder-≡,1
kind,1
Bool,1
execTC,1
NatSet,1
1+≗suc,1
n≡⌈n+n/2⌉,1
map-applyUpTo,1
_∼_⊔_,1
_⊎-injection_,1
↔∈,1
map-assocʳ,1
randomIO-Nat,1
x⊓y≤x⊔y,1
rparen,1
SemiringHomomorphism,1
RawFoldableWithDefaults,1
fromEquivalence,1
+-distribˡ-⊓,1
_=α=-ArgsTerm_,1
member-Reflects-∈,1
_×-↠_,1
InjectionOrdering,1
_⊎?_,1
x∙y≤x,1
z∙xzy≈zxz∙y,1
foldr*,1
curryⁿ-cong⁻¹,1
checkType,1
⊑⇒⊆,1
takeWhile++dropWhile,1
not-distribʳ-xor,1
⊂-respˡ-≐,1
DecoratedWith,1
gcd-GCD,1
_∈?[^_],1
Deterministic,1
any⁻,1
pred-cancel-≡,1
rawPFunctor,1
DiffList,1
Argsₐ,1
m%n≡m∸m/n*n,1
readerTEmpty,1
_|>′_,1
MkView,1
⊓ᴸ-presᵒ-≤v,1
_/Var_,1
Inverseᵇ,1
nonNeg∧nonPos⇒0,1
_^ᵗ_,1
⊂′-trans,1
∷-cospan,1
mk⟶,1
≡⇒≯,1
newline,1
n[modₕ]n≡0,1
maybe′-∘,1
accDescent∧acc⇒unsatisfiable,1
maybeApplicativeZero,1
primFloatACosh,1
↥-normalize,1
lookup-functor-morphism,1
chunksOf-repeat,1
+²-assoc,1
Ctxt,1
swap-↔,1
unzip∘zip,1
∃-here,1
lemma₄,1
toℕ-homo-*,1
writerTMonadT,1
Thunk,1
curryⁿ,1
_*⟨_⟩^_,1
⊆-upper-bound-cospan,1
⊥±≤_,1
Σ-⟶,1
accDescent⁺∧wf⇒empty,1
nonEmptyListTFunctor,1
isBijection-≡,1
append⁺,1
streamFunctor,1
VecT,1
`solver,1
⌊n/2⌋<n,1
Empty⇒¬NonEmpty,1
typeOf,1
force′,1
×v↔v×,1
≉-respˡ,1
⊤-reflects,1
Manifest-Σ,1
¬First⇒All,1
≤̄⇒inject₁<,1
η-expand,1
primToUpper,1
∈-upTo⁺,1
_⊓′_,1
transitive⁻,1
toℚᵘ-isMonoidMonomorphism-*,1
+-cancelʳ-≤,1
unfold-<$>,1
∣p∣≤∣x∷p∣,1
HeytingCommutativeRing,1
listTMonadT,1
Literal,1
i<j⇒suc[i]≤j,1
from∈∘lookup,1
x≮0,1
isYes,1
∷ʳ⁺,1
showPatterns,1
∩-inverseˡ,1
unsnoc,1
∧-abs-∨,1
⊤-dec,1
∣_⟩-_,1
foldl-ʳ++,1
i⊔j≤k⇒j≤k,1
streamComonad,1
∼-trans,1
List⁺,1
[]<[]-⇔,1
"lcm[i,0]≡0",1
